customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_003419,Female,0,No,No,28,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,135.68,3732.9,Yes
CUST_003420,Male,0,Yes,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,108.33,289.23,No
CUST_003421,Male,1,Yes,No,5,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),123.57,664.88,No
CUST_003422,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,121.91,2999.41,Yes
CUST_003423,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.29,1086.78,Yes
CUST_003424,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.2,434.84,No
CUST_003425,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,162.2,10731.97,No
CUST_003426,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,46.15,249.96,No
CUST_003427,Female,0,Yes,No,11,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),153.0,1909.82,Yes
CUST_003428,Male,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,111.89,1232.76,No
CUST_003429,Female,0,No,Yes,54,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),112.31,6539.16,No
CUST_003430,Female,0,No,Yes,7,Yes,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),120.46,799.51,No
CUST_003431,Male,0,Yes,No,13,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.91,442.77,No
CUST_003432,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),139.86,773.81,Yes
CUST_003433,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,159.67,2397.33,No
CUST_003434,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,159.54,6850.64,Yes
CUST_003435,Female,1,No,Yes,8,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,113.95,942.32,Yes
CUST_003436,Male,0,Yes,Yes,34,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,153.52,5157.71,Yes
CUST_003437,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,47.4,2233.0,No
CUST_003438,Male,0,No,Yes,2,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,110.02,187.8,Yes
CUST_003439,Male,0,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),102.8,3418.9,No
CUST_003440,Male,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),147.77,986.83,Yes
CUST_003441,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),132.66,453.85,No
CUST_003442,Male,1,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),148.74,2640.6,No
CUST_003443,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),139.3,3277.27,No
CUST_003444,Female,0,Yes,No,11,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),44.86,468.96,Yes
CUST_003445,Female,0,Yes,No,1,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),109.95,103.09,No
CUST_003446,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,145.1,7847.99,No
CUST_003447,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,161.12,4597.06,No
CUST_003448,Male,0,Yes,Yes,7,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,130.26,938.1,Yes
CUST_003449,Female,1,No,Yes,14,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),129.23,1772.35,No
CUST_003450,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),151.13,159.88,Yes
CUST_003451,Female,0,No,No,9,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,95.62,891.45,Yes
CUST_003452,Male,0,No,No,15,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),95.95,1299.42,Yes
CUST_003453,Female,0,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,130.19,1835.71,No
CUST_003454,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),105.95,603.76,Yes
CUST_003455,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,40.85,1404.46,No
CUST_003456,Female,0,No,No,8,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),46.1,318.39,No
CUST_003457,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.56,603.2,No
CUST_003458,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,162.57,1303.96,Yes
CUST_003459,Male,0,No,No,12,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),119.35,1224.53,Yes
CUST_003460,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),151.4,859.95,Yes
CUST_003461,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,128.03,2836.1,No
CUST_003462,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.31,427.51,Yes
CUST_003463,Female,1,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,112.97,123.94,Yes
CUST_003464,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.49,45.39,No
CUST_003465,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),36.32,452.28,No
CUST_003466,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),41.78,232.89,No
CUST_003467,Male,1,No,No,18,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.19,650.46,Yes
CUST_003468,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,157.23,1848.79,No
CUST_003469,Male,0,No,No,22,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),165.3,3989.99,Yes
CUST_003470,Male,0,No,No,61,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,124.22,7088.51,No
CUST_003471,Female,0,Yes,No,16,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),156.09,2257.38,No
CUST_003472,Male,0,No,No,31,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,113.83,3004.94,No
CUST_003473,Female,0,No,Yes,28,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.24,2252.18,Yes
CUST_003474,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),52.22,2549.99,No
CUST_003475,Male,0,No,Yes,5,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,143.27,694.81,No
CUST_003476,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,138.82,5592.3,No
CUST_003477,Male,0,No,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,159.61,6870.1,No
CUST_003478,Male,0,Yes,No,10,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.02,488.47,No
CUST_003479,Female,0,Yes,Yes,8,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,178.32,1250.33,Yes
CUST_003480,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,113.31,6433.42,No
CUST_003481,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,167.39,3138.89,No
CUST_003482,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.06,288.39,No
CUST_003483,Male,1,Yes,Yes,32,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),135.76,4965.3,No
CUST_003484,Male,0,Yes,No,8,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.94,316.38,No
CUST_003485,Female,1,No,No,4,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),159.22,570.41,Yes
CUST_003486,Male,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,122.11,2215.19,No
CUST_003487,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,122.82,2006.25,No
CUST_003488,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.54,1272.28,No
CUST_003489,Female,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,142.61,1612.6,No
CUST_003490,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.37,1557.61,No
CUST_003491,Male,1,Yes,No,8,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,130.33,891.15,No
CUST_003492,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,141.02,2635.31,No
CUST_003493,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),117.27,602.36,No
CUST_003494,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),145.28,1509.15,Yes
CUST_003495,Male,1,No,No,39,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),113.28,3832.76,Yes
CUST_003496,Male,0,Yes,Yes,5,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.87,256.05,No
CUST_003497,Female,0,No,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,691.79,No
CUST_003498,Male,1,No,No,7,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),146.77,1089.1,No
CUST_003499,Female,0,Yes,No,1,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),113.11,113.81,No
CUST_003500,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),150.26,486.13,Yes
CUST_003501,Male,0,Yes,No,28,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.56,980.03,No
CUST_003502,Male,0,Yes,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,146.71,Yes
CUST_003503,Male,0,No,No,22,Yes,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,109.01,2494.07,No
CUST_003504,Male,0,No,Yes,25,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,122.75,3218.51,No
CUST_003505,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.94,300.84,No
CUST_003506,Female,0,No,No,13,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),139.15,1556.45,No
CUST_003507,Female,0,Yes,No,11,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),40.32,458.35,No
CUST_003508,Male,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),152.97,9968.09,No
CUST_003509,Male,0,No,Yes,8,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),161.89,1324.26,No
CUST_003510,Male,0,No,Yes,5,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,150.88,851.3,Yes
CUST_003511,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,146.19,1256.73,No
CUST_003512,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.13,964.38,No
CUST_003513,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),142.17,3231.93,Yes
CUST_003514,Female,0,No,Yes,52,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,121.55,5835.53,No
CUST_003515,Female,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.72,1903.9,No
CUST_003516,Male,1,Yes,No,7,Yes,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),113.48,685.05,No
CUST_003517,Male,0,No,No,13,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,155.14,1767.2,Yes
CUST_003518,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,129.88,3862.36,No
CUST_003519,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,144.04,6297.68,No
CUST_003520,Male,0,Yes,No,9,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),95.08,957.59,No
CUST_003521,Male,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),147.68,1869.61,No
CUST_003522,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,165.29,7932.56,No
CUST_003523,Female,1,Yes,No,9,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,145.0,1338.34,Yes
CUST_003524,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,132.65,2087.57,No
CUST_003525,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),170.93,7687.55,No
CUST_003526,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),119.85,3653.24,Yes
CUST_003527,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),132.35,832.83,Yes
CUST_003528,Female,1,Yes,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),112.7,897.79,Yes
CUST_003529,Female,0,Yes,Yes,9,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),77.7,783.73,Yes
CUST_003530,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,162.01,6898.75,No
CUST_003531,Female,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.0,1500.07,No
CUST_003532,Female,0,No,No,30,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),157.48,5215.86,Yes
CUST_003533,Female,0,No,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,141.28,1818.87,No
CUST_003534,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,137.51,150.82,Yes
CUST_003535,Female,0,No,Yes,24,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),106.54,2612.57,Yes
CUST_003536,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.94,495.34,Yes
CUST_003537,Male,0,Yes,No,21,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),148.68,3077.24,Yes
CUST_003538,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),159.7,2817.81,No
CUST_003539,Female,0,No,No,14,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,123.3,1852.83,No
CUST_003540,Male,0,Yes,Yes,58,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),127.03,6999.22,No
CUST_003541,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),152.99,140.14,No
CUST_003542,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.0,1196.71,No
CUST_003543,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,148.55,1793.95,No
CUST_003544,Female,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,132.01,3890.91,No
CUST_003545,Male,1,Yes,No,23,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.6,2131.62,Yes
CUST_003546,Male,0,Yes,No,1,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,41.67,41.28,Yes
CUST_003547,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,143.43,908.81,Yes
CUST_003548,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.9,271.06,Yes
CUST_003549,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),137.8,604.56,Yes
CUST_003550,Female,0,Yes,Yes,27,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.95,989.66,No
CUST_003551,Male,1,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,42.7,288.2,Yes
CUST_003552,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,136.09,1939.04,No
CUST_003553,Male,1,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.49,172.66,Yes
CUST_003554,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,145.89,2845.66,Yes
CUST_003555,Female,0,Yes,No,26,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),103.7,2390.19,No
CUST_003556,Female,0,No,No,9,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,126.69,1082.51,Yes
CUST_003557,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),126.38,2126.49,No
CUST_003558,Male,0,No,No,35,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,126.61,3851.55,No
CUST_003559,Female,1,Yes,No,2,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),128.73,265.64,No
CUST_003560,Female,1,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,149.04,4231.81,No
CUST_003561,Female,1,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.64,269.42,No
CUST_003562,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),171.35,552.47,Yes
CUST_003563,Female,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,131.54,1965.28,No
CUST_003564,Female,0,Yes,No,6,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,116.91,615.24,Yes
CUST_003565,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),110.23,4346.81,Yes
CUST_003566,Female,0,No,No,1,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,147.84,128.06,Yes
CUST_003567,Male,0,No,No,3,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.59,88.85,Yes
CUST_003568,Male,0,Yes,No,15,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),161.95,2230.05,Yes
CUST_003569,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,170.69,3469.39,No
CUST_003570,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),141.57,3597.06,Yes
CUST_003571,Male,0,No,Yes,7,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,182.03,1094.29,Yes
CUST_003572,Female,0,Yes,Yes,37,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,133.69,4483.0,Yes
CUST_003573,Female,0,Yes,Yes,62,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),151.94,9264.92,No
CUST_003574,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,129.58,2022.33,No
CUST_003575,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),109.77,2954.43,No
CUST_003576,Male,0,No,Yes,15,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.58,1679.02,Yes
CUST_003577,Female,0,No,Yes,2,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,129.76,244.11,Yes
CUST_003578,Male,0,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),127.9,1046.04,No
CUST_003579,Female,0,Yes,Yes,2,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.6,76.44,Yes
CUST_003580,Male,0,No,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,122.78,8840.36,No
CUST_003581,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),95.54,499.49,No
CUST_003582,Male,0,No,No,21,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),153.96,3698.47,No
CUST_003583,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),43.44,342.2,No
CUST_003584,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,45.2,1038.13,No
CUST_003585,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.55,205.74,No
CUST_003586,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,166.82,5308.05,No
CUST_003587,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.27,105.32,No
CUST_003588,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.84,1637.91,Yes
CUST_003589,Male,0,Yes,No,37,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,124.6,5292.76,Yes
CUST_003590,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,42.91,911.4,No
CUST_003591,Male,0,No,No,2,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),41.45,92.02,Yes
